TME_DAY_ID,TME_WK_DAY_NO,TME_MNTH_NO,TME_QTR_NO,TME_YR_NO,TME_DSPL_DT,TME_JUL_DT
2899,4,12,4,2004,2004-12-08,38329
2900,5,12,4,2004,2004-12-09,38330
2901,6,12,4,2004,2004-12-10,38331
2902,7,12,4,2004,2004-12-11,38332
2903,1,12,4,2004,2004-12-12,38333
2904,2,12,4,2004,2004-12-13,38334
2905,3,12,4,2004,2004-12-14,38335
2906,4,12,4,2004,2004-12-15,38336
2907,5,12,4,2004,2004-12-16,38337
2908,6,12,4,2004,2004-12-17,38338
2909,7,12,4,2004,2004-12-18,38339
2910,1,12,4,2004,2004-12-19,38340
2911,2,12,4,2004,2004-12-20,38341
2912,3,12,4,2004,2004-12-21,38342
2913,4,12,4,2004,2004-12-22,38343
2914,5,12,4,2004,2004-12-23,38344
2915,6,12,4,2004,2004-12-24,38345
2916,7,12,4,2004,2004-12-25,38346
2917,1,12,4,2004,2004-12-26,38347
2918,2,12,4,2004,2004-12-27,38348
2919,3,12,4,2004,2004-12-28,38349
2920,4,12,4,2004,2004-12-29,38350
2921,5,12,4,2004,2004-12-30,38351
2922,6,12,4,2004,2004-12-31,38352
2923,7,1,1,2005,2005-01-01,38353
2924,1,1,1,2005,2005-01-02,38354
2925,2,1,1,2005,2005-01-03,38355
2926,3,1,1,2005,2005-01-04,38356
2927,4,1,1,2005,2005-01-05,38357
2928,5,1,1,2005,2005-01-06,38358
2929,6,1,1,2005,2005-01-07,38359
2930,7,1,1,2005,2005-01-08,38360
2931,1,1,1,2005,2005-01-09,38361
2932,2,1,1,2005,2005-01-10,38362
2933,3,1,1,2005,2005-01-11,38363
2934,4,1,1,2005,2005-01-12,38364
2935,5,1,1,2005,2005-01-13,38365
2936,6,1,1,2005,2005-01-14,38366
2937,7,1,1,2005,2005-01-15,38367
2938,1,1,1,2005,2005-01-16,38368
2939,2,1,1,2005,2005-01-17,38369
2940,3,1,1,2005,2005-01-18,38370
2941,4,1,1,2005,2005-01-19,38371
2942,5,1,1,2005,2005-01-20,38372
2943,6,1,1,2005,2005-01-21,38373
2944,7,1,1,2005,2005-01-22,38374
2945,1,1,1,2005,2005-01-23,38375
2946,2,1,1,2005,2005-01-24,38376
2947,3,1,1,2005,2005-01-25,38377
2948,4,1,1,2005,2005-01-26,38378
2949,5,1,1,2005,2005-01-27,38379
2950,6,1,1,2005,2005-01-28,38380
2951,7,1,1,2005,2005-01-29,38381
2952,1,1,1,2005,2005-01-30,38382
2953,2,1,1,2005,2005-01-31,38383
2954,3,2,1,2005,2005-02-01,38384
2955,4,2,1,2005,2005-02-02,38385
2956,5,2,1,2005,2005-02-03,38386
2957,6,2,1,2005,2005-02-04,38387
2958,7,2,1,2005,2005-02-05,38388
2959,1,2,1,2005,2005-02-06,38389
2960,2,2,1,2005,2005-02-07,38390
2961,3,2,1,2005,2005-02-08,38391
2962,4,2,1,2005,2005-02-09,38392
2963,5,2,1,2005,2005-02-10,38393
2964,6,2,1,2005,2005-02-11,38394
2965,7,2,1,2005,2005-02-12,38395
2966,1,2,1,2005,2005-02-13,38396
2967,2,2,1,2005,2005-02-14,38397
2968,3,2,1,2005,2005-02-15,38398
2969,4,2,1,2005,2005-02-16,38399
2970,5,2,1,2005,2005-02-17,38400
2971,6,2,1,2005,2005-02-18,38401
2972,7,2,1,2005,2005-02-19,38402
2973,1,2,1,2005,2005-02-20,38403
2974,2,2,1,2005,2005-02-21,38404
2975,3,2,1,2005,2005-02-22,38405
2976,4,2,1,2005,2005-02-23,38406
2977,5,2,1,2005,2005-02-24,38407
2978,6,2,1,2005,2005-02-25,38408
2979,7,2,1,2005,2005-02-26,38409
2980,1,2,1,2005,2005-02-27,38410
2981,2,2,1,2005,2005-02-28,38411
2982,3,3,1,2005,2005-03-01,38412
2983,4,3,1,2005,2005-03-02,38413
2984,5,3,1,2005,2005-03-03,38414
2985,6,3,1,2005,2005-03-04,38415
2986,7,3,1,2005,2005-03-05,38416
2987,1,3,1,2005,2005-03-06,38417
2988,2,3,1,2005,2005-03-07,38418
2989,3,3,1,2005,2005-03-08,38419
2990,4,3,1,2005,2005-03-09,38420
2991,5,3,1,2005,2005-03-10,38421
2992,6,3,1,2005,2005-03-11,38422
2993,7,3,1,2005,2005-03-12,38423
2994,1,3,1,2005,2005-03-13,38424
2995,2,3,1,2005,2005-03-14,38425
2996,3,3,1,2005,2005-03-15,38426
2997,4,3,1,2005,2005-03-16,38427
2998,5,3,1,2005,2005-03-17,38428
2999,6,3,1,2005,2005-03-18,38429
3000,7,3,1,2005,2005-03-19,38430
3001,1,3,1,2005,2005-03-20,38431
3002,2,3,1,2005,2005-03-21,38432
3003,3,3,1,2005,2005-03-22,38433
3004,4,3,1,2005,2005-03-23,38434
3005,5,3,1,2005,2005-03-24,38435
3006,6,3,1,2005,2005-03-25,38436
3007,7,3,1,2005,2005-03-26,38437
3008,1,3,1,2005,2005-03-27,38438
3009,2,3,1,2005,2005-03-28,38439
3010,3,3,1,2005,2005-03-29,38440
3011,4,3,1,2005,2005-03-30,38441
3012,5,3,1,2005,2005-03-31,38442
3013,6,4,2,2005,2005-04-01,38443
3014,7,4,2,2005,2005-04-02,38444
3015,1,4,2,2005,2005-04-03,38445
3016,2,4,2,2005,2005-04-04,38446
3017,3,4,2,2005,2005-04-05,38447
3018,4,4,2,2005,2005-04-06,38448
3019,5,4,2,2005,2005-04-07,38449
3020,6,4,2,2005,2005-04-08,38450
3021,7,4,2,2005,2005-04-09,38451
3022,1,4,2,2005,2005-04-10,38452
3023,2,4,2,2005,2005-04-11,38453
3024,3,4,2,2005,2005-04-12,38454
3025,4,4,2,2005,2005-04-13,38455
3026,5,4,2,2005,2005-04-14,38456
3027,6,4,2,2005,2005-04-15,38457
3028,7,4,2,2005,2005-04-16,38458
3029,1,4,2,2005,2005-04-17,38459
3030,2,4,2,2005,2005-04-18,38460
3031,3,4,2,2005,2005-04-19,38461
3032,4,4,2,2005,2005-04-20,38462
3033,5,4,2,2005,2005-04-21,38463
3034,6,4,2,2005,2005-04-22,38464
3035,7,4,2,2005,2005-04-23,38465
3036,1,4,2,2005,2005-04-24,38466
3037,2,4,2,2005,2005-04-25,38467
3038,3,4,2,2005,2005-04-26,38468
3039,4,4,2,2005,2005-04-27,38469
3040,5,4,2,2005,2005-04-28,38470
3041,6,4,2,2005,2005-04-29,38471
3042,7,4,2,2005,2005-04-30,38472
3043,1,5,2,2005,2005-05-01,38473
3044,2,5,2,2005,2005-05-02,38474
3045,3,5,2,2005,2005-05-03,38475
3046,4,5,2,2005,2005-05-04,38476
3047,5,5,2,2005,2005-05-05,38477
3048,6,5,2,2005,2005-05-06,38478
3049,7,5,2,2005,2005-05-07,38479
3050,1,5,2,2005,2005-05-08,38480
3051,2,5,2,2005,2005-05-09,38481
3052,3,5,2,2005,2005-05-10,38482
3053,4,5,2,2005,2005-05-11,38483
3054,5,5,2,2005,2005-05-12,38484
3055,6,5,2,2005,2005-05-13,38485
3056,7,5,2,2005,2005-05-14,38486
3057,1,5,2,2005,2005-05-15,38487
3058,2,5,2,2005,2005-05-16,38488
3059,3,5,2,2005,2005-05-17,38489
3060,4,5,2,2005,2005-05-18,38490
3061,5,5,2,2005,2005-05-19,38491
3062,6,5,2,2005,2005-05-20,38492
3063,7,5,2,2005,2005-05-21,38493
3064,1,5,2,2005,2005-05-22,38494
3065,2,5,2,2005,2005-05-23,38495
3066,3,5,2,2005,2005-05-24,38496
3067,4,5,2,2005,2005-05-25,38497
3068,5,5,2,2005,2005-05-26,38498
3069,6,5,2,2005,2005-05-27,38499
3070,7,5,2,2005,2005-05-28,38500
3071,1,5,2,2005,2005-05-29,38501
3072,2,5,2,2005,2005-05-30,38502
3073,3,5,2,2005,2005-05-31,38503
3074,4,6,2,2005,2005-06-01,38504
3075,5,6,2,2005,2005-06-02,38505
3076,6,6,2,2005,2005-06-03,38506
3077,7,6,2,2005,2005-06-04,38507
3078,1,6,2,2005,2005-06-05,38508
3079,2,6,2,2005,2005-06-06,38509
3080,3,6,2,2005,2005-06-07,38510
3081,4,6,2,2005,2005-06-08,38511
3082,5,6,2,2005,2005-06-09,38512
3083,6,6,2,2005,2005-06-10,38513
3084,7,6,2,2005,2005-06-11,38514
3085,1,6,2,2005,2005-06-12,38515
3086,2,6,2,2005,2005-06-13,38516
3087,3,6,2,2005,2005-06-14,38517
3088,4,6,2,2005,2005-06-15,38518
3089,5,6,2,2005,2005-06-16,38519
3090,6,6,2,2005,2005-06-17,38520
3091,7,6,2,2005,2005-06-18,38521
3092,1,6,2,2005,2005-06-19,38522
3093,2,6,2,2005,2005-06-20,38523
3094,3,6,2,2005,2005-06-21,38524
3095,4,6,2,2005,2005-06-22,38525
3096,5,6,2,2005,2005-06-23,38526
3097,6,6,2,2005,2005-06-24,38527
3098,7,6,2,2005,2005-06-25,38528
3099,1,6,2,2005,2005-06-26,38529
3100,2,6,2,2005,2005-06-27,38530
3101,3,6,2,2005,2005-06-28,38531
3102,4,6,2,2005,2005-06-29,38532
3103,5,6,2,2005,2005-06-30,38533
3104,6,7,3,2005,2005-07-01,38534
3105,7,7,3,2005,2005-07-02,38535
3106,1,7,3,2005,2005-07-03,38536
3107,2,7,3,2005,2005-07-04,38537
3108,3,7,3,2005,2005-07-05,38538
3109,4,7,3,2005,2005-07-06,38539
3110,5,7,3,2005,2005-07-07,38540
3111,6,7,3,2005,2005-07-08,38541
3112,7,7,3,2005,2005-07-09,38542
3113,1,7,3,2005,2005-07-10,38543
3114,2,7,3,2005,2005-07-11,38544
3115,3,7,3,2005,2005-07-12,38545
3116,4,7,3,2005,2005-07-13,38546
3117,5,7,3,2005,2005-07-14,38547
3118,6,7,3,2005,2005-07-15,38548
3119,7,7,3,2005,2005-07-16,38549
3120,1,7,3,2005,2005-07-17,38550
3121,2,7,3,2005,2005-07-18,38551
3122,3,7,3,2005,2005-07-19,38552
3123,4,7,3,2005,2005-07-20,38553
3124,5,7,3,2005,2005-07-21,38554
3125,6,7,3,2005,2005-07-22,38555
3126,7,7,3,2005,2005-07-23,38556
3127,1,7,3,2005,2005-07-24,38557
3128,2,7,3,2005,2005-07-25,38558
3129,3,7,3,2005,2005-07-26,38559
3130,4,7,3,2005,2005-07-27,38560
3131,5,7,3,2005,2005-07-28,38561
3132,6,7,3,2005,2005-07-29,38562
3133,7,7,3,2005,2005-07-30,38563
3134,1,7,3,2005,2005-07-31,38564
3135,2,8,3,2005,2005-08-01,38565
3136,3,8,3,2005,2005-08-02,38566
3137,4,8,3,2005,2005-08-03,38567
3138,5,8,3,2005,2005-08-04,38568
3139,6,8,3,2005,2005-08-05,38569
3140,7,8,3,2005,2005-08-06,38570
3141,1,8,3,2005,2005-08-07,38571
3142,2,8,3,2005,2005-08-08,38572
3143,3,8,3,2005,2005-08-09,38573
3144,4,8,3,2005,2005-08-10,38574
3145,5,8,3,2005,2005-08-11,38575
3146,6,8,3,2005,2005-08-12,38576
3147,7,8,3,2005,2005-08-13,38577
3148,1,8,3,2005,2005-08-14,38578
3149,2,8,3,2005,2005-08-15,38579
3150,3,8,3,2005,2005-08-16,38580
3151,4,8,3,2005,2005-08-17,38581
3152,5,8,3,2005,2005-08-18,38582
3153,6,8,3,2005,2005-08-19,38583
3154,7,8,3,2005,2005-08-20,38584
3155,1,8,3,2005,2005-08-21,38585
3156,2,8,3,2005,2005-08-22,38586
3157,3,8,3,2005,2005-08-23,38587
3158,4,8,3,2005,2005-08-24,38588
3159,5,8,3,2005,2005-08-25,38589
3160,6,8,3,2005,2005-08-26,38590
3161,7,8,3,2005,2005-08-27,38591
3162,1,8,3,2005,2005-08-28,38592
3163,2,8,3,2005,2005-08-29,38593
3164,3,8,3,2005,2005-08-30,38594
3165,4,8,3,2005,2005-08-31,38595
3166,5,9,3,2005,2005-09-01,38596
3167,6,9,3,2005,2005-09-02,38597
3168,7,9,3,2005,2005-09-03,38598
3169,1,9,3,2005,2005-09-04,38599
3170,2,9,3,2005,2005-09-05,38600
3171,3,9,3,2005,2005-09-06,38601
3172,4,9,3,2005,2005-09-07,38602
3173,5,9,3,2005,2005-09-08,38603
3174,6,9,3,2005,2005-09-09,38604
3175,7,9,3,2005,2005-09-10,38605
3176,1,9,3,2005,2005-09-11,38606
3177,2,9,3,2005,2005-09-12,38607
3178,3,9,3,2005,2005-09-13,38608
3179,4,9,3,2005,2005-09-14,38609
3180,5,9,3,2005,2005-09-15,38610
3181,6,9,3,2005,2005-09-16,38611
3182,7,9,3,2005,2005-09-17,38612
3183,1,9,3,2005,2005-09-18,38613
3184,2,9,3,2005,2005-09-19,38614
3185,3,9,3,2005,2005-09-20,38615
3186,4,9,3,2005,2005-09-21,38616
3187,5,9,3,2005,2005-09-22,38617
3188,6,9,3,2005,2005-09-23,38618
3189,7,9,3,2005,2005-09-24,38619
3190,1,9,3,2005,2005-09-25,38620
3191,2,9,3,2005,2005-09-26,38621
3192,3,9,3,2005,2005-09-27,38622
3193,4,9,3,2005,2005-09-28,38623
3194,5,9,3,2005,2005-09-29,38624
3195,6,9,3,2005,2005-09-30,38625
3196,7,10,4,2005,2005-10-01,38626
3197,1,10,4,2005,2005-10-02,38627
3198,2,10,4,2005,2005-10-03,38628
3199,3,10,4,2005,2005-10-04,38629
3200,4,10,4,2005,2005-10-05,38630
3201,5,10,4,2005,2005-10-06,38631
3202,6,10,4,2005,2005-10-07,38632
3203,7,10,4,2005,2005-10-08,38633
3204,1,10,4,2005,2005-10-09,38634
3205,2,10,4,2005,2005-10-10,38635
3206,3,10,4,2005,2005-10-11,38636
3207,4,10,4,2005,2005-10-12,38637
3208,5,10,4,2005,2005-10-13,38638
3209,6,10,4,2005,2005-10-14,38639
3210,7,10,4,2005,2005-10-15,38640
3211,1,10,4,2005,2005-10-16,38641
3212,2,10,4,2005,2005-10-17,38642
3213,3,10,4,2005,2005-10-18,38643
3214,4,10,4,2005,2005-10-19,38644
3215,5,10,4,2005,2005-10-20,38645
3216,6,10,4,2005,2005-10-21,38646
3217,7,10,4,2005,2005-10-22,38647
3218,1,10,4,2005,2005-10-23,38648
3219,2,10,4,2005,2005-10-24,38649
3220,3,10,4,2005,2005-10-25,38650
3221,4,10,4,2005,2005-10-26,38651
3222,5,10,4,2005,2005-10-27,38652
3223,6,10,4,2005,2005-10-28,38653
3224,7,10,4,2005,2005-10-29,38654
3225,1,10,4,2005,2005-10-30,38655
3226,2,10,4,2005,2005-10-31,38656
3227,3,11,4,2005,2005-11-01,38657
3228,4,11,4,2005,2005-11-02,38658
3229,5,11,4,2005,2005-11-03,38659
3230,6,11,4,2005,2005-11-04,38660
3231,7,11,4,2005,2005-11-05,38661
3232,1,11,4,2005,2005-11-06,38662
3233,2,11,4,2005,2005-11-07,38663
3234,3,11,4,2005,2005-11-08,38664
3235,4,11,4,2005,2005-11-09,38665
3236,5,11,4,2005,2005-11-10,38666
3237,6,11,4,2005,2005-11-11,38667
3238,7,11,4,2005,2005-11-12,38668
3239,1,11,4,2005,2005-11-13,38669
3240,2,11,4,2005,2005-11-14,38670
3241,3,11,4,2005,2005-11-15,38671
3242,4,11,4,2005,2005-11-16,38672
3243,5,11,4,2005,2005-11-17,38673
3244,6,11,4,2005,2005-11-18,38674
3245,7,11,4,2005,2005-11-19,38675
3246,1,11,4,2005,2005-11-20,38676
3247,2,11,4,2005,2005-11-21,38677
3248,3,11,4,2005,2005-11-22,38678
3249,4,11,4,2005,2005-11-23,38679
3250,5,11,4,2005,2005-11-24,38680
3251,6,11,4,2005,2005-11-25,38681
3252,7,11,4,2005,2005-11-26,38682
3253,1,11,4,2005,2005-11-27,38683
3254,2,11,4,2005,2005-11-28,38684
3255,3,11,4,2005,2005-11-29,38685
3256,4,11,4,2005,2005-11-30,38686
3257,5,12,4,2005,2005-12-01,38687
3258,6,12,4,2005,2005-12-02,38688
3259,7,12,4,2005,2005-12-03,38689
3260,1,12,4,2005,2005-12-04,38690
3261,2,12,4,2005,2005-12-05,38691
3262,3,12,4,2005,2005-12-06,38692
3263,4,12,4,2005,2005-12-07,38693
3264,5,12,4,2005,2005-12-08,38694
3265,6,12,4,2005,2005-12-09,38695
3266,7,12,4,2005,2005-12-10,38696
3267,1,12,4,2005,2005-12-11,38697
3268,2,12,4,2005,2005-12-12,38698
3269,3,12,4,2005,2005-12-13,38699
3270,4,12,4,2005,2005-12-14,38700
3271,5,12,4,2005,2005-12-15,38701
3272,6,12,4,2005,2005-12-16,38702
3273,7,12,4,2005,2005-12-17,38703
3274,1,12,4,2005,2005-12-18,38704
3275,2,12,4,2005,2005-12-19,38705
3276,3,12,4,2005,2005-12-20,38706
3277,4,12,4,2005,2005-12-21,38707
3278,5,12,4,2005,2005-12-22,38708
3279,6,12,4,2005,2005-12-23,38709
3280,7,12,4,2005,2005-12-24,38710
3281,1,12,4,2005,2005-12-25,38711
3282,2,12,4,2005,2005-12-26,38712
3283,3,12,4,2005,2005-12-27,38713
3284,4,12,4,2005,2005-12-28,38714
3285,5,12,4,2005,2005-12-29,38715
3286,6,12,4,2005,2005-12-30,38716
3287,7,12,4,2005,2005-12-31,38717
3288,1,1,1,2006,2006-01-01,38718
3289,2,1,1,2006,2006-01-02,38719
3290,3,1,1,2006,2006-01-03,38720
3291,4,1,1,2006,2006-01-04,38721
3292,5,1,1,2006,2006-01-05,38722
3293,6,1,1,2006,2006-01-06,38723
3294,7,1,1,2006,2006-01-07,38724
3295,1,1,1,2006,2006-01-08,38725
3296,2,1,1,2006,2006-01-09,38726
3297,3,1,1,2006,2006-01-10,38727
3298,4,1,1,2006,2006-01-11,38728
3299,5,1,1,2006,2006-01-12,38729
3300,6,1,1,2006,2006-01-13,38730
3301,7,1,1,2006,2006-01-14,38731
3302,1,1,1,2006,2006-01-15,38732
3303,2,1,1,2006,2006-01-16,38733
3304,3,1,1,2006,2006-01-17,38734
3305,4,1,1,2006,2006-01-18,38735
3306,5,1,1,2006,2006-01-19,38736
3307,6,1,1,2006,2006-01-20,38737
3308,7,1,1,2006,2006-01-21,38738
3309,1,1,1,2006,2006-01-22,38739
3310,2,1,1,2006,2006-01-23,38740
3311,3,1,1,2006,2006-01-24,38741
3312,4,1,1,2006,2006-01-25,38742
3313,5,1,1,2006,2006-01-26,38743
3314,6,1,1,2006,2006-01-27,38744
3315,7,1,1,2006,2006-01-28,38745
3316,1,1,1,2006,2006-01-29,38746
3317,2,1,1,2006,2006-01-30,38747
3318,3,1,1,2006,2006-01-31,38748
3319,4,2,1,2006,2006-02-01,38749
3320,5,2,1,2006,2006-02-02,38750
3321,6,2,1,2006,2006-02-03,38751
3322,7,2,1,2006,2006-02-04,38752
3323,1,2,1,2006,2006-02-05,38753
3324,2,2,1,2006,2006-02-06,38754
3325,3,2,1,2006,2006-02-07,38755
3326,4,2,1,2006,2006-02-08,38756
3327,5,2,1,2006,2006-02-09,38757
3328,6,2,1,2006,2006-02-10,38758
3329,7,2,1,2006,2006-02-11,38759
3330,1,2,1,2006,2006-02-12,38760
3331,2,2,1,2006,2006-02-13,38761
3332,3,2,1,2006,2006-02-14,38762
3333,4,2,1,2006,2006-02-15,38763
3334,5,2,1,2006,2006-02-16,38764
3335,6,2,1,2006,2006-02-17,38765
3336,7,2,1,2006,2006-02-18,38766
3337,1,2,1,2006,2006-02-19,38767
3338,2,2,1,2006,2006-02-20,38768
3339,3,2,1,2006,2006-02-21,38769
3340,4,2,1,2006,2006-02-22,38770
3341,5,2,1,2006,2006-02-23,38771
3342,6,2,1,2006,2006-02-24,38772
3343,7,2,1,2006,2006-02-25,38773
3344,1,2,1,2006,2006-02-26,38774
3345,2,2,1,2006,2006-02-27,38775
3346,3,2,1,2006,2006-02-28,38776
3347,4,3,1,2006,2006-03-01,38777
3348,5,3,1,2006,2006-03-02,38778
3349,6,3,1,2006,2006-03-03,38779
3350,7,3,1,2006,2006-03-04,38780
3351,1,3,1,2006,2006-03-05,38781
3352,2,3,1,2006,2006-03-06,38782
3353,3,3,1,2006,2006-03-07,38783
3354,4,3,1,2006,2006-03-08,38784
3355,5,3,1,2006,2006-03-09,38785
3356,6,3,1,2006,2006-03-10,38786
3357,7,3,1,2006,2006-03-11,38787
3358,1,3,1,2006,2006-03-12,38788
3359,2,3,1,2006,2006-03-13,38789
3360,3,3,1,2006,2006-03-14,38790
3361,4,3,1,2006,2006-03-15,38791
3362,5,3,1,2006,2006-03-16,38792
3363,6,3,1,2006,2006-03-17,38793
3364,7,3,1,2006,2006-03-18,38794
3365,1,3,1,2006,2006-03-19,38795
3366,2,3,1,2006,2006-03-20,38796
3367,3,3,1,2006,2006-03-21,38797
3368,4,3,1,2006,2006-03-22,38798
3369,5,3,1,2006,2006-03-23,38799
3370,6,3,1,2006,2006-03-24,38800
3371,7,3,1,2006,2006-03-25,38801
3372,1,3,1,2006,2006-03-26,38802
3373,2,3,1,2006,2006-03-27,38803
3374,3,3,1,2006,2006-03-28,38804
3375,4,3,1,2006,2006-03-29,38805
3376,5,3,1,2006,2006-03-30,38806
3377,6,3,1,2006,2006-03-31,38807
3378,7,4,2,2006,2006-04-01,38808
3379,1,4,2,2006,2006-04-02,38809
3380,2,4,2,2006,2006-04-03,38810
3381,3,4,2,2006,2006-04-04,38811
3382,4,4,2,2006,2006-04-05,38812
3383,5,4,2,2006,2006-04-06,38813
3384,6,4,2,2006,2006-04-07,38814
3385,7,4,2,2006,2006-04-08,38815
3386,1,4,2,2006,2006-04-09,38816
3387,2,4,2,2006,2006-04-10,38817
3388,3,4,2,2006,2006-04-11,38818
3389,4,4,2,2006,2006-04-12,38819
3390,5,4,2,2006,2006-04-13,38820
3391,6,4,2,2006,2006-04-14,38821
3392,7,4,2,2006,2006-04-15,38822
3393,1,4,2,2006,2006-04-16,38823
3394,2,4,2,2006,2006-04-17,38824
3395,3,4,2,2006,2006-04-18,38825
3396,4,4,2,2006,2006-04-19,38826
3397,5,4,2,2006,2006-04-20,38827
3398,6,4,2,2006,2006-04-21,38828
3399,7,4,2,2006,2006-04-22,38829
3400,1,4,2,2006,2006-04-23,38830
3401,2,4,2,2006,2006-04-24,38831
3402,3,4,2,2006,2006-04-25,38832
3403,4,4,2,2006,2006-04-26,38833
3404,5,4,2,2006,2006-04-27,38834
3405,6,4,2,2006,2006-04-28,38835
3406,7,4,2,2006,2006-04-29,38836
3407,1,4,2,2006,2006-04-30,38837
3408,2,5,2,2006,2006-05-01,38838
3409,3,5,2,2006,2006-05-02,38839
3410,4,5,2,2006,2006-05-03,38840
3411,5,5,2,2006,2006-05-04,38841
3412,6,5,2,2006,2006-05-05,38842
3413,7,5,2,2006,2006-05-06,38843
3414,1,5,2,2006,2006-05-07,38844
3415,2,5,2,2006,2006-05-08,38845
3416,3,5,2,2006,2006-05-09,38846
3417,4,5,2,2006,2006-05-10,38847
3418,5,5,2,2006,2006-05-11,38848
3419,6,5,2,2006,2006-05-12,38849
3420,7,5,2,2006,2006-05-13,38850
3421,1,5,2,2006,2006-05-14,38851
3422,2,5,2,2006,2006-05-15,38852
3423,3,5,2,2006,2006-05-16,38853
3424,4,5,2,2006,2006-05-17,38854
3425,5,5,2,2006,2006-05-18,38855
3426,6,5,2,2006,2006-05-19,38856
3427,7,5,2,2006,2006-05-20,38857
3428,1,5,2,2006,2006-05-21,38858
3429,2,5,2,2006,2006-05-22,38859
3430,3,5,2,2006,2006-05-23,38860
3431,4,5,2,2006,2006-05-24,38861
3432,5,5,2,2006,2006-05-25,38862
3433,6,5,2,2006,2006-05-26,38863
3434,7,5,2,2006,2006-05-27,38864
3435,1,5,2,2006,2006-05-28,38865
3436,2,5,2,2006,2006-05-29,38866
3437,3,5,2,2006,2006-05-30,38867
3438,4,5,2,2006,2006-05-31,38868
3439,5,6,2,2006,2006-06-01,38869
3440,6,6,2,2006,2006-06-02,38870
3441,7,6,2,2006,2006-06-03,38871
3442,1,6,2,2006,2006-06-04,38872
3443,2,6,2,2006,2006-06-05,38873
3444,3,6,2,2006,2006-06-06,38874
3445,4,6,2,2006,2006-06-07,38875
3446,5,6,2,2006,2006-06-08,38876
3447,6,6,2,2006,2006-06-09,38877
3448,7,6,2,2006,2006-06-10,38878
3449,1,6,2,2006,2006-06-11,38879
3450,2,6,2,2006,2006-06-12,38880
3451,3,6,2,2006,2006-06-13,38881
3452,4,6,2,2006,2006-06-14,38882
3453,5,6,2,2006,2006-06-15,38883
3454,6,6,2,2006,2006-06-16,38884
3455,7,6,2,2006,2006-06-17,38885
3456,1,6,2,2006,2006-06-18,38886
3457,2,6,2,2006,2006-06-19,38887
3458,3,6,2,2006,2006-06-20,38888
3459,4,6,2,2006,2006-06-21,38889
3460,5,6,2,2006,2006-06-22,38890
3461,6,6,2,2006,2006-06-23,38891
3462,7,6,2,2006,2006-06-24,38892
3463,1,6,2,2006,2006-06-25,38893
3464,2,6,2,2006,2006-06-26,38894
3465,3,6,2,2006,2006-06-27,38895
3466,4,6,2,2006,2006-06-28,38896
3467,5,6,2,2006,2006-06-29,38897
3468,6,6,2,2006,2006-06-30,38898
3469,7,7,3,2006,2006-07-01,38899
3470,1,7,3,2006,2006-07-02,38900
3471,2,7,3,2006,2006-07-03,38901
3472,3,7,3,2006,2006-07-04,38902
3473,4,7,3,2006,2006-07-05,38903
3474,5,7,3,2006,2006-07-06,38904
3475,6,7,3,2006,2006-07-07,38905
3476,7,7,3,2006,2006-07-08,38906
3477,1,7,3,2006,2006-07-09,38907
3478,2,7,3,2006,2006-07-10,38908
3479,3,7,3,2006,2006-07-11,38909
3480,4,7,3,2006,2006-07-12,38910
3481,5,7,3,2006,2006-07-13,38911
3482,6,7,3,2006,2006-07-14,38912
3483,7,7,3,2006,2006-07-15,38913
3484,1,7,3,2006,2006-07-16,38914
3485,2,7,3,2006,2006-07-17,38915
3486,3,7,3,2006,2006-07-18,38916
3487,4,7,3,2006,2006-07-19,38917
3488,5,7,3,2006,2006-07-20,38918
3489,6,7,3,2006,2006-07-21,38919
3490,7,7,3,2006,2006-07-22,38920
3491,1,7,3,2006,2006-07-23,38921
3492,2,7,3,2006,2006-07-24,38922
3493,3,7,3,2006,2006-07-25,38923
3494,4,7,3,2006,2006-07-26,38924
3495,5,7,3,2006,2006-07-27,38925
3496,6,7,3,2006,2006-07-28,38926
3497,7,7,3,2006,2006-07-29,38927
3498,1,7,3,2006,2006-07-30,38928
3499,2,7,3,2006,2006-07-31,38929
3500,3,8,3,2006,2006-08-01,38930
3501,4,8,3,2006,2006-08-02,38931
3502,5,8,3,2006,2006-08-03,38932
3503,6,8,3,2006,2006-08-04,38933
3504,7,8,3,2006,2006-08-05,38934
3505,1,8,3,2006,2006-08-06,38935
3506,2,8,3,2006,2006-08-07,38936
3507,3,8,3,2006,2006-08-08,38937
3508,4,8,3,2006,2006-08-09,38938
3509,5,8,3,2006,2006-08-10,38939
3510,6,8,3,2006,2006-08-11,38940
3511,7,8,3,2006,2006-08-12,38941
3512,1,8,3,2006,2006-08-13,38942
3513,2,8,3,2006,2006-08-14,38943
3514,3,8,3,2006,2006-08-15,38944
3515,4,8,3,2006,2006-08-16,38945
3516,5,8,3,2006,2006-08-17,38946
3517,6,8,3,2006,2006-08-18,38947
3518,7,8,3,2006,2006-08-19,38948
3519,1,8,3,2006,2006-08-20,38949
3520,2,8,3,2006,2006-08-21,38950
3521,3,8,3,2006,2006-08-22,38951
3522,4,8,3,2006,2006-08-23,38952
3523,5,8,3,2006,2006-08-24,38953
3524,6,8,3,2006,2006-08-25,38954
3525,7,8,3,2006,2006-08-26,38955
3526,1,8,3,2006,2006-08-27,38956
3527,2,8,3,2006,2006-08-28,38957
3528,3,8,3,2006,2006-08-29,38958
3529,4,8,3,2006,2006-08-30,38959
3530,5,8,3,2006,2006-08-31,38960
3531,6,9,3,2006,2006-09-01,38961
